case_id,activity,timestamp,label
946,K9,2022-08-24 03:28:56,1
947,K1,2022-08-24 03:29:56,1
947,K2,2022-08-24 03:30:56,1
947,K4,2022-08-24 03:31:56,1
947,K5,2022-08-24 03:32:56,1
947,K4,2022-08-24 03:33:56,1
947,K3,2022-08-24 03:34:56,1
947,K5,2022-08-24 03:35:56,1
947,K4,2022-08-24 03:36:56,1
947,K5,2022-08-24 03:37:56,1
947,K4,2022-08-24 03:38:56,1
947,K5,2022-08-24 03:39:56,1
947,K4,2022-08-24 03:40:56,1
947,K7,2022-08-24 03:41:56,1
947,K8,2022-08-24 03:42:56,1
948,K1,2022-08-24 03:43:56,1
948,K6,2022-08-24 03:44:56,1
948,K9,2022-08-24 03:45:56,1
949,K1,2022-08-24 03:46:56,1
949,K2,2022-08-24 03:47:56,1
949,K4,2022-08-24 03:48:56,1
949,K5,2022-08-24 03:49:56,1
949,K4,2022-08-24 03:50:56,1
949,K3,2022-08-24 03:51:56,1
949,K5,2022-08-24 03:52:56,1
949,K4,2022-08-24 03:53:56,1
949,K5,2022-08-24 03:54:56,1
949,K4,2022-08-24 03:55:56,1
949,K7,2022-08-24 03:56:56,1
949,K8,2022-08-24 03:57:56,1
950,K1,2022-08-24 03:58:56,1
950,K6,2022-08-24 03:59:56,1
950,K8,2022-08-24 04:00:56,1
951,K1,2022-08-24 04:01:56,1
951,K6,2022-08-24 04:02:56,1
951,K9,2022-08-24 04:03:56,1
952,K1,2022-08-24 04:04:56,1
952,K2,2022-08-24 04:05:56,1
952,K4,2022-08-24 04:06:56,1
952,K5,2022-08-24 04:07:56,1
952,K3,2022-08-24 04:08:56,1
952,K4,2022-08-24 04:09:56,1
952,K5,2022-08-24 04:10:56,1
952,K4,2022-08-24 04:11:56,1
952,K5,2022-08-24 04:12:56,1
952,K4,2022-08-24 04:13:56,1
952,K5,2022-08-24 04:14:56,1
952,K4,2022-08-24 04:15:56,1
952,K5,2022-08-24 04:16:56,1
952,K4,2022-08-24 04:17:56,1
952,K5,2022-08-24 04:18:56,1
952,K4,2022-08-24 04:19:56,1
952,K7,2022-08-24 04:20:56,1
952,K9,2022-08-24 04:21:56,1
953,K1,2022-08-24 04:22:56,1
953,K2,2022-08-24 04:23:56,1
953,K4,2022-08-24 04:24:56,1
953,K3,2022-08-24 04:25:56,1
953,K5,2022-08-24 04:26:56,1
953,K4,2022-08-24 04:27:56,1
953,K7,2022-08-24 04:28:56,1
953,K9,2022-08-24 04:29:56,1
954,K1,2022-08-24 04:30:56,1
954,K2,2022-08-24 04:31:56,1
954,K3,2022-08-24 04:32:56,1
954,K4,2022-08-24 04:33:56,1
954,K5,2022-08-24 04:34:56,1
954,K4,2022-08-24 04:35:56,1
954,K5,2022-08-24 04:36:56,1
954,K4,2022-08-24 04:37:56,1
954,K5,2022-08-24 04:38:56,1
954,K4,2022-08-24 04:39:56,1
954,K5,2022-08-24 04:40:56,1
954,K4,2022-08-24 04:41:56,1
954,K7,2022-08-24 04:42:56,1
954,K8,2022-08-24 04:43:56,1
955,K1,2022-08-24 04:44:56,1
955,K2,2022-08-24 04:45:56,1
955,K4,2022-08-24 04:46:56,1
955,K5,2022-08-24 04:47:56,1
955,K3,2022-08-24 04:48:56,1
955,K4,2022-08-24 04:49:56,1
955,K5,2022-08-24 04:50:56,1
955,K4,2022-08-24 04:51:56,1
955,K5,2022-08-24 04:52:56,1
955,K4,2022-08-24 04:53:56,1
955,K7,2022-08-24 04:54:56,1
955,K8,2022-08-24 04:55:56,1
956,K1,2022-08-24 04:56:56,1
956,K2,2022-08-24 04:57:56,1
956,K4,2022-08-24 04:58:56,1
956,K5,2022-08-24 04:59:56,1
956,K4,2022-08-24 05:00:56,1
956,K5,2022-08-24 05:01:56,1
956,K3,2022-08-24 05:02:56,1
956,K4,2022-08-24 05:03:56,1
956,K5,2022-08-24 05:04:56,1
956,K4,2022-08-24 05:05:56,1
956,K7,2022-08-24 05:06:56,1
956,K8,2022-08-24 05:07:56,1
957,K1,2022-08-24 05:08:56,1
957,K6,2022-08-24 05:09:56,1
957,K9,2022-08-24 05:10:56,1
958,K1,2022-08-24 05:11:56,1
958,K6,2022-08-24 05:12:56,1
958,K8,2022-08-24 05:13:56,1
959,K1,2022-08-24 05:14:56,1
959,K2,2022-08-24 05:15:56,1
959,K4,2022-08-24 05:16:56,1
959,K3,2022-08-24 05:17:56,1
959,K5,2022-08-24 05:18:56,1
959,K4,2022-08-24 05:19:56,1
959,K7,2022-08-24 05:20:56,1
959,K9,2022-08-24 05:21:56,1
960,K1,2022-08-24 05:22:56,1
960,K6,2022-08-24 05:23:56,1
960,K8,2022-08-24 05:24:56,1
961,K1,2022-08-24 05:25:56,1
961,K2,2022-08-24 05:26:56,1
961,K3,2022-08-24 05:27:56,1
961,K4,2022-08-24 05:28:56,1
961,K5,2022-08-24 05:29:56,1
961,K4,2022-08-24 05:30:56,1
961,K5,2022-08-24 05:31:56,1
961,K4,2022-08-24 05:32:56,1
961,K5,2022-08-24 05:33:56,1
961,K4,2022-08-24 05:34:56,1
961,K5,2022-08-24 05:35:56,1
961,K4,2022-08-24 05:36:56,1
961,K7,2022-08-24 05:37:56,1
961,K8,2022-08-24 05:38:56,1
962,K1,2022-08-24 05:39:56,1
962,K2,2022-08-24 05:40:56,1
962,K4,2022-08-24 05:41:56,1
962,K3,2022-08-24 05:42:56,1
962,K5,2022-08-24 05:43:56,1
962,K4,2022-08-24 05:44:56,1
962,K7,2022-08-24 05:45:56,1
962,K9,2022-08-24 05:46:56,1
963,K1,2022-08-24 05:47:56,1
963,K2,2022-08-24 05:48:56,1
963,K4,2022-08-24 05:49:56,1
963,K5,2022-08-24 05:50:56,1
963,K4,2022-08-24 05:51:56,1
963,K5,2022-08-24 05:52:56,1
963,K4,2022-08-24 05:53:56,1
963,K5,2022-08-24 05:54:56,1
963,K4,2022-08-24 05:55:56,1
963,K5,2022-08-24 05:56:56,1
963,K4,2022-08-24 05:57:56,1
963,K3,2022-08-24 05:58:56,1
963,K7,2022-08-24 05:59:56,1
963,K9,2022-08-24 06:00:56,1
964,K1,2022-08-24 06:01:56,1
964,K6,2022-08-24 06:02:56,1
964,K9,2022-08-24 06:03:56,1
965,K1,2022-08-24 06:04:56,1
965,K2,2022-08-24 06:05:56,1
965,K4,2022-08-24 06:06:56,1
965,K5,2022-08-24 06:07:56,1
965,K3,2022-08-24 06:08:56,1
965,K4,2022-08-24 06:09:56,1
965,K5,2022-08-24 06:10:56,1
965,K4,2022-08-24 06:11:56,1
965,K7,2022-08-24 06:12:56,1
965,K8,2022-08-24 06:13:56,1
966,K1,2022-08-24 06:14:56,1
966,K2,2022-08-24 06:15:56,1
966,K3,2022-08-24 06:16:56,1
966,K4,2022-08-24 06:17:56,1
966,K5,2022-08-24 06:18:56,1
966,K4,2022-08-24 06:19:56,1
966,K7,2022-08-24 06:20:56,1
966,K9,2022-08-24 06:21:56,1
967,K1,2022-08-24 06:22:56,1
967,K6,2022-08-24 06:23:56,1
967,K9,2022-08-24 06:24:56,1
968,K1,2022-08-24 06:25:56,1
968,K6,2022-08-24 06:26:56,1
968,K8,2022-08-24 06:27:56,1
969,K1,2022-08-24 06:28:56,1
969,K2,2022-08-24 06:29:56,1
969,K3,2022-08-24 06:30:56,1
969,K4,2022-08-24 06:31:56,1
969,K5,2022-08-24 06:32:56,1
969,K4,2022-08-24 06:33:56,1
969,K7,2022-08-24 06:34:56,1
969,K9,2022-08-24 06:35:56,1
970,K1,2022-08-24 06:36:56,1
970,K2,2022-08-24 06:37:56,1
970,K4,2022-08-24 06:38:56,1
970,K5,2022-08-24 06:39:56,1
970,K3,2022-08-24 06:40:56,1
970,K4,2022-08-24 06:41:56,1
970,K7,2022-08-24 06:42:56,1
970,K9,2022-08-24 06:43:56,1
971,K1,2022-08-24 06:44:56,1
971,K2,2022-08-24 06:45:56,1
971,K4,2022-08-24 06:46:56,1
971,K5,2022-08-24 06:47:56,1
971,K4,2022-08-24 06:48:56,1
971,K5,2022-08-24 06:49:56,1
971,K4,2022-08-24 06:50:56,1
971,K3,2022-08-24 06:51:56,1
971,K5,2022-08-24 06:52:56,1
971,K4,2022-08-24 06:53:56,1
971,K5,2022-08-24 06:54:56,1
971,K4,2022-08-24 06:55:56,1
971,K5,2022-08-24 06:56:56,1
971,K4,2022-08-24 06:57:56,1
971,K5,2022-08-24 06:58:56,1
971,K4,2022-08-24 06:59:56,1
971,K7,2022-08-24 07:00:56,1
971,K8,2022-08-24 07:01:56,1
972,K1,2022-08-24 07:02:56,1
972,K2,2022-08-24 07:03:56,1
972,K4,2022-08-24 07:04:56,1
972,K5,2022-08-24 07:05:56,1
972,K4,2022-08-24 07:06:56,1
972,K5,2022-08-24 07:07:56,1
972,K4,2022-08-24 07:08:56,1
972,K5,2022-08-24 07:09:56,1
972,K4,2022-08-24 07:10:56,1
972,K3,2022-08-24 07:11:56,1
972,K7,2022-08-24 07:12:56,1
972,K9,2022-08-24 07:13:56,1
973,K1,2022-08-24 07:14:56,1
973,K6,2022-08-24 07:15:56,1
973,K8,2022-08-24 07:16:56,1
974,K1,2022-08-24 07:17:56,1
974,K2,2022-08-24 07:18:56,1
974,K4,2022-08-24 07:19:56,1
974,K5,2022-08-24 07:20:56,1
974,K4,2022-08-24 07:21:56,1
974,K5,2022-08-24 07:22:56,1
974,K4,2022-08-24 07:23:56,1
974,K3,2022-08-24 07:24:56,1
974,K5,2022-08-24 07:25:56,1
974,K4,2022-08-24 07:26:56,1
974,K5,2022-08-24 07:27:56,1
974,K4,2022-08-24 07:28:56,1
974,K5,2022-08-24 07:29:56,1
974,K4,2022-08-24 07:30:56,1
974,K7,2022-08-24 07:31:56,1
974,K8,2022-08-24 07:32:56,1
975,K1,2022-08-24 07:33:56,1
975,K2,2022-08-24 07:34:56,1
975,K4,2022-08-24 07:35:56,1
975,K5,2022-08-24 07:36:56,1
975,K3,2022-08-24 07:37:56,1
975,K4,2022-08-24 07:38:56,1
975,K7,2022-08-24 07:39:56,1
975,K9,2022-08-24 07:40:56,1
976,K1,2022-08-24 07:41:56,1
976,K2,2022-08-24 07:42:56,1
976,K3,2022-08-24 07:43:56,1
976,K4,2022-08-24 07:44:56,1
976,K5,2022-08-24 07:45:56,1
976,K4,2022-08-24 07:46:56,1
976,K5,2022-08-24 07:47:56,1
976,K4,2022-08-24 07:48:56,1
976,K5,2022-08-24 07:49:56,1
976,K4,2022-08-24 07:50:56,1
976,K5,2022-08-24 07:51:56,1
976,K4,2022-08-24 07:52:56,1
976,K7,2022-08-24 07:53:56,1
976,K9,2022-08-24 07:54:56,1
977,K1,2022-08-24 07:55:56,1
977,K6,2022-08-24 07:56:56,1
977,K8,2022-08-24 07:57:56,1
978,K1,2022-08-24 07:58:56,1
978,K6,2022-08-24 07:59:56,1
978,K9,2022-08-24 08:00:56,1
979,K1,2022-08-24 08:01:56,1
979,K2,2022-08-24 08:02:56,1
979,K4,2022-08-24 08:03:56,1
979,K5,2022-08-24 08:04:56,1
979,K4,2022-08-24 08:05:56,1
979,K5,2022-08-24 08:06:56,1
979,K4,2022-08-24 08:07:56,1
979,K5,2022-08-24 08:08:56,1
979,K4,2022-08-24 08:09:56,1
979,K5,2022-08-24 08:10:56,1
979,K4,2022-08-24 08:11:56,1
979,K5,2022-08-24 08:12:56,1
979,K3,2022-08-24 08:13:56,1
979,K4,2022-08-24 08:14:56,1
979,K7,2022-08-24 08:15:56,1
979,K8,2022-08-24 08:16:56,1
980,K1,2022-08-24 08:17:56,1
980,K6,2022-08-24 08:18:56,1
980,K9,2022-08-24 08:19:56,1
981,K1,2022-08-24 08:20:56,1
981,K2,2022-08-24 08:21:56,1
981,K3,2022-08-24 08:22:56,1
981,K4,2022-08-24 08:23:56,1
981,K5,2022-08-24 08:24:56,1
981,K4,2022-08-24 08:25:56,1
981,K5,2022-08-24 08:26:56,1
981,K4,2022-08-24 08:27:56,1
981,K7,2022-08-24 08:28:56,1
981,K8,2022-08-24 08:29:56,1
982,K1,2022-08-24 08:30:56,1
982,K6,2022-08-24 08:31:56,1
982,K8,2022-08-24 08:32:56,1
983,K1,2022-08-24 08:33:56,1
983,K2,2022-08-24 08:34:56,1
983,K4,2022-08-24 08:35:56,1
983,K5,2022-08-24 08:36:56,1
983,K4,2022-08-24 08:37:56,1
983,K5,2022-08-24 08:38:56,1
983,K4,2022-08-24 08:39:56,1
983,K5,2022-08-24 08:40:56,1
983,K4,2022-08-24 08:41:56,1
983,K5,2022-08-24 08:42:56,1
983,K3,2022-08-24 08:43:56,1
983,K4,2022-08-24 08:44:56,1
983,K5,2022-08-24 08:45:56,1
983,K4,2022-08-24 08:46:56,1
983,K5,2022-08-24 08:47:56,1
983,K4,2022-08-24 08:48:56,1
983,K7,2022-08-24 08:49:56,1
983,K8,2022-08-24 08:50:56,1
984,K1,2022-08-24 08:51:56,1
984,K6,2022-08-24 08:52:56,1
984,K9,2022-08-24 08:53:56,1
985,K1,2022-08-24 08:54:56,1
985,K6,2022-08-24 08:55:56,1
985,K8,2022-08-24 08:56:56,1
986,K1,2022-08-24 08:57:56,1
986,K6,2022-08-24 08:58:56,1
986,K8,2022-08-24 08:59:56,1
987,K1,2022-08-24 09:00:56,1
987,K2,2022-08-24 09:01:56,1
987,K4,2022-08-24 09:02:56,1
987,K5,2022-08-24 09:03:56,1
987,K4,2022-08-24 09:04:56,1
987,K5,2022-08-24 09:05:56,1
987,K4,2022-08-24 09:06:56,1
987,K5,2022-08-24 09:07:56,1
987,K4,2022-08-24 09:08:56,1
987,K5,2022-08-24 09:09:56,1
987,K4,2022-08-24 09:10:56,1
987,K5,2022-08-24 09:11:56,1
987,K4,2022-08-24 09:12:56,1
987,K3,2022-08-24 09:13:56,1
987,K5,2022-08-24 09:14:56,1
987,K4,2022-08-24 09:15:56,1
987,K7,2022-08-24 09:16:56,1
987,K8,2022-08-24 09:17:56,1
988,K1,2022-08-24 09:18:56,1
988,K6,2022-08-24 09:19:56,1
988,K9,2022-08-24 09:20:56,1
989,K1,2022-08-24 09:21:56,1
989,K6,2022-08-24 09:22:56,1
989,K9,2022-08-24 09:23:56,1
990,K1,2022-08-24 09:24:56,1
990,K2,2022-08-24 09:25:56,1
990,K4,2022-08-24 09:26:56,1
990,K5,2022-08-24 09:27:56,1
990,K3,2022-08-24 09:28:56,1
990,K4,2022-08-24 09:29:56,1
990,K7,2022-08-24 09:30:56,1
990,K9,2022-08-24 09:31:56,1
991,K1,2022-08-24 09:32:56,1
991,K6,2022-08-24 09:33:56,1
991,K8,2022-08-24 09:34:56,1
992,K1,2022-08-24 09:35:56,1
992,K6,2022-08-24 09:36:56,1
992,K8,2022-08-24 09:37:56,1
993,K1,2022-08-24 09:38:56,1
993,K2,2022-08-24 09:39:56,1
993,K4,2022-08-24 09:40:56,1
993,K3,2022-08-24 09:41:56,1
993,K5,2022-08-24 09:42:56,1
993,K4,2022-08-24 09:43:56,1
993,K7,2022-08-24 09:44:56,1
993,K9,2022-08-24 09:45:56,1
994,K1,2022-08-24 09:46:56,1
994,K6,2022-08-24 09:47:56,1
994,K9,2022-08-24 09:48:56,1
995,K1,2022-08-24 09:49:56,1
995,K2,2022-08-24 09:50:56,1
995,K4,2022-08-24 09:51:56,1
995,K5,2022-08-24 09:52:56,1
995,K4,2022-08-24 09:53:56,1
995,K5,2022-08-24 09:54:56,1
995,K4,2022-08-24 09:55:56,1
995,K5,2022-08-24 09:56:56,1
995,K3,2022-08-24 09:57:56,1
995,K4,2022-08-24 09:58:56,1
995,K5,2022-08-24 09:59:56,1
995,K4,2022-08-24 10:00:56,1
995,K7,2022-08-24 10:01:56,1
995,K8,2022-08-24 10:02:56,1
996,K1,2022-08-24 10:03:56,1
996,K2,2022-08-24 10:04:56,1
996,K3,2022-08-24 10:05:56,1
996,K4,2022-08-24 10:06:56,1
996,K5,2022-08-24 10:07:56,1
996,K4,2022-08-24 10:08:56,1
996,K5,2022-08-24 10:09:56,1
996,K4,2022-08-24 10:10:56,1
996,K5,2022-08-24 10:11:56,1
996,K4,2022-08-24 10:12:56,1
996,K7,2022-08-24 10:13:56,1
996,K8,2022-08-24 10:14:56,1
997,K1,2022-08-24 10:15:56,1
997,K6,2022-08-24 10:16:56,1
997,K9,2022-08-24 10:17:56,1
998,K1,2022-08-24 10:18:56,1
998,K2,2022-08-24 10:19:56,1
998,K3,2022-08-24 10:20:56,1
998,K4,2022-08-24 10:21:56,1
998,K5,2022-08-24 10:22:56,1
998,K4,2022-08-24 10:23:56,1
998,K5,2022-08-24 10:24:56,1
998,K4,2022-08-24 10:25:56,1
998,K5,2022-08-24 10:26:56,1
998,K4,2022-08-24 10:27:56,1
998,K5,2022-08-24 10:28:56,1
998,K4,2022-08-24 10:29:56,1
998,K7,2022-08-24 10:30:56,1
998,K9,2022-08-24 10:31:56,1
999,K1,2022-08-24 10:32:56,1
999,K2,2022-08-24 10:33:56,1
999,K4,2022-08-24 10:34:56,1
999,K5,2022-08-24 10:35:56,1
999,K4,2022-08-24 10:36:56,1
999,K5,2022-08-24 10:37:56,1
999,K3,2022-08-24 10:38:56,1
999,K4,2022-08-24 10:39:56,1
999,K7,2022-08-24 10:40:56,1
999,K8,2022-08-24 10:41:56,1
1000,K1,2022-08-24 10:42:56,1
1000,K2,2022-08-24 10:43:56,1
1000,K4,2022-08-24 10:44:56,1
1000,K5,2022-08-24 10:45:56,1
1000,K4,2022-08-24 10:46:56,1
1000,K5,2022-08-24 10:47:56,1
1000,K3,2022-08-24 10:48:56,1
1000,K4,2022-08-24 10:49:56,1
1000,K5,2022-08-24 10:50:56,1
1000,K4,2022-08-24 10:51:56,1
1000,K5,2022-08-24 10:52:56,1
1000,K4,2022-08-24 10:53:56,1
1000,K5,2022-08-24 10:54:56,1
1000,K4,2022-08-24 10:55:56,1
1000,K5,2022-08-24 10:56:56,1
1000,K4,2022-08-24 10:57:56,1
1000,K7,2022-08-24 10:58:56,1
1000,K9,2022-08-24 10:59:56,1
1001,K1,2022-08-24 11:00:56,1
1001,K6,2022-08-24 11:01:56,1
1001,K8,2022-08-24 11:02:56,1
1002,K1,2022-08-24 11:03:56,1
1002,K2,2022-08-24 11:04:56,1
1002,K4,2022-08-24 11:05:56,1
1002,K5,2022-08-24 11:06:56,1
1002,K4,2022-08-24 11:07:56,1
1002,K5,2022-08-24 11:08:56,1
1002,K4,2022-08-24 11:09:56,1
1002,K5,2022-08-24 11:10:56,1
1002,K4,2022-08-24 11:11:56,1
1002,K5,2022-08-24 11:12:56,1
1002,K3,2022-08-24 11:13:56,1
1002,K4,2022-08-24 11:14:56,1
1002,K7,2022-08-24 11:15:56,1
1002,K9,2022-08-24 11:16:56,1
1003,K1,2022-08-24 11:17:56,1
1003,K2,2022-08-24 11:18:56,1
1003,K4,2022-08-24 11:19:56,1
1003,K5,2022-08-24 11:20:56,1
1003,K4,2022-08-24 11:21:56,1
1003,K5,2022-08-24 11:22:56,1
1003,K4,2022-08-24 11:23:56,1
1003,K5,2022-08-24 11:24:56,1
1003,K4,2022-08-24 11:25:56,1
1003,K3,2022-08-24 11:26:56,1
1003,K5,2022-08-24 11:27:56,1
1003,K4,2022-08-24 11:28:56,1
1003,K5,2022-08-24 11:29:56,1
1003,K4,2022-08-24 11:30:56,1
1003,K7,2022-08-24 11:31:56,1
1003,K9,2022-08-24 11:32:56,1
1004,K1,2022-08-24 11:33:56,1
1004,K6,2022-08-24 11:34:56,1
1004,K9,2022-08-24 11:35:56,1
1005,K1,2022-08-24 11:36:56,1
1005,K6,2022-08-24 11:37:56,1
1005,K8,2022-08-24 11:38:56,1
1006,K1,2022-08-24 11:39:56,1
1006,K6,2022-08-24 11:40:56,1
1006,K8,2022-08-24 11:41:56,1
1007,K1,2022-08-24 11:42:56,1
1007,K6,2022-08-24 11:43:56,1
1007,K8,2022-08-24 11:44:56,1
1008,K1,2022-08-24 11:45:56,1
1008,K2,2022-08-24 11:46:56,1
1008,K4,2022-08-24 11:47:56,1
1008,K3,2022-08-24 11:48:56,1
1008,K5,2022-08-24 11:49:56,1
1008,K4,2022-08-24 11:50:56,1
1008,K5,2022-08-24 11:51:56,1
1008,K4,2022-08-24 11:52:56,1
1008,K7,2022-08-24 11:53:56,1
1008,K9,2022-08-24 11:54:56,1
1009,K1,2022-08-24 11:55:56,1
1009,K2,2022-08-24 11:56:56,1
1009,K4,2022-08-24 11:57:56,1
1009,K5,2022-08-24 11:58:56,1
1009,K4,2022-08-24 11:59:56,1
1009,K5,2022-08-24 12:00:56,1
1009,K3,2022-08-24 12:01:56,1
1009,K4,2022-08-24 12:02:56,1
1009,K5,2022-08-24 12:03:56,1
1009,K4,2022-08-24 12:04:56,1
1009,K7,2022-08-24 12:05:56,1
1009,K9,2022-08-24 12:06:56,1
1010,K1,2022-08-24 12:07:56,1
1010,K6,2022-08-24 12:08:56,1
1010,K9,2022-08-24 12:09:56,1
1011,K1,2022-08-24 12:10:56,1
1011,K6,2022-08-24 12:11:56,1
1011,K9,2022-08-24 12:12:56,1
1012,K1,2022-08-24 12:13:56,1
1012,K6,2022-08-24 12:14:56,1
1012,K9,2022-08-24 12:15:56,1
1013,K1,2022-08-24 12:16:56,1
1013,K2,2022-08-24 12:17:56,1
1013,K4,2022-08-24 12:18:56,1
1013,K5,2022-08-24 12:19:56,1
1013,K4,2022-08-24 12:20:56,1
1013,K3,2022-08-24 12:21:56,1
1013,K5,2022-08-24 12:22:56,1
1013,K4,2022-08-24 12:23:56,1
1013,K5,2022-08-24 12:24:56,1
1013,K4,2022-08-24 12:25:56,1
1013,K5,2022-08-24 12:26:56,1
1013,K4,2022-08-24 12:27:56,1
1013,K7,2022-08-24 12:28:56,1
1013,K9,2022-08-24 12:29:56,1
1014,K1,2022-08-24 12:30:56,1
1014,K6,2022-08-24 12:31:56,1
1014,K9,2022-08-24 12:32:56,1
1015,K1,2022-08-24 12:33:56,1
1015,K6,2022-08-24 12:34:56,1
1015,K9,2022-08-24 12:35:56,1
1016,K1,2022-08-24 12:36:56,1
1016,K2,2022-08-24 12:37:56,1
1016,K4,2022-08-24 12:38:56,1
1016,K5,2022-08-24 12:39:56,1
1016,K4,2022-08-24 12:40:56,1
1016,K5,2022-08-24 12:41:56,1
1016,K4,2022-08-24 12:42:56,1
1016,K5,2022-08-24 12:43:56,1
1016,K4,2022-08-24 12:44:56,1
1016,K5,2022-08-24 12:45:56,1
1016,K4,2022-08-24 12:46:56,1
1016,K5,2022-08-24 12:47:56,1
1016,K3,2022-08-24 12:48:56,1
1016,K4,2022-08-24 12:49:56,1
1016,K7,2022-08-24 12:50:56,1
1016,K9,2022-08-24 12:51:56,1
1017,K1,2022-08-24 12:52:56,1
1017,K6,2022-08-24 12:53:56,1
1017,K8,2022-08-24 12:54:56,1
1018,K1,2022-08-24 12:55:56,1
1018,K2,2022-08-24 12:56:56,1
1018,K4,2022-08-24 12:57:56,1
1018,K5,2022-08-24 12:58:56,1
1018,K4,2022-08-24 12:59:56,1
1018,K5,2022-08-24 13:00:56,1
1018,K4,2022-08-24 13:01:56,1
1018,K5,2022-08-24 13:02:56,1
1018,K4,2022-08-24 13:03:56,1
1018,K5,2022-08-24 13:04:56,1
1018,K4,2022-08-24 13:05:56,1
1018,K3,2022-08-24 13:06:56,1
1018,K5,2022-08-24 13:07:56,1
1018,K4,2022-08-24 13:08:56,1
1018,K7,2022-08-24 13:09:56,1
1018,K8,2022-08-24 13:10:56,1
1019,K1,2022-08-24 13:11:56,1
1019,K6,2022-08-24 13:12:56,1
1019,K9,2022-08-24 13:13:56,1
1020,K1,2022-08-24 13:14:56,1
1020,K6,2022-08-24 13:15:56,1
1020,K9,2022-08-24 13:16:56,1
1021,K1,2022-08-24 13:17:56,1
1021,K2,2022-08-24 13:18:56,1
1021,K3,2022-08-24 13:19:56,1
1021,K4,2022-08-24 13:20:56,1
1021,K5,2022-08-24 13:21:56,1
1021,K4,2022-08-24 13:22:56,1
1021,K7,2022-08-24 13:23:56,1
1021,K8,2022-08-24 13:24:56,1
1022,K1,2022-08-24 13:25:56,1
1022,K6,2022-08-24 13:26:56,1
1022,K9,2022-08-24 13:27:56,1
1023,K1,2022-08-24 13:28:56,1
1023,K6,2022-08-24 13:29:56,1
1023,K9,2022-08-24 13:30:56,1
1024,K1,2022-08-24 13:31:56,1
1024,K6,2022-08-24 13:32:56,1
1024,K8,2022-08-24 13:33:56,1
1025,K1,2022-08-24 13:34:56,1
1025,K2,2022-08-24 13:35:56,1
1025,K4,2022-08-24 13:36:56,1
1025,K3,2022-08-24 13:37:56,1
1025,K5,2022-08-24 13:38:56,1
1025,K4,2022-08-24 13:39:56,1
1025,K7,2022-08-24 13:40:56,1
1025,K9,2022-08-24 13:41:56,1
1026,K1,2022-08-24 13:42:56,1
1026,K2,2022-08-24 13:43:56,1
1026,K4,2022-08-24 13:44:56,1
1026,K5,2022-08-24 13:45:56,1
1026,K4,2022-08-24 13:46:56,1
1026,K3,2022-08-24 13:47:56,1
1026,K5,2022-08-24 13:48:56,1
1026,K4,2022-08-24 13:49:56,1
1026,K7,2022-08-24 13:50:56,1
1026,K9,2022-08-24 13:51:56,1
1027,K1,2022-08-24 13:52:56,1
1027,K2,2022-08-24 13:53:56,1
1027,K4,2022-08-24 13:54:56,1
1027,K5,2022-08-24 13:55:56,1
1027,K4,2022-08-24 13:56:56,1
1027,K5,2022-08-24 13:57:56,1
1027,K4,2022-08-24 13:58:56,1
1027,K5,2022-08-24 13:59:56,1
1027,K4,2022-08-24 14:00:56,1
1027,K5,2022-08-24 14:01:56,1
1027,K3,2022-08-24 14:02:56,1
1027,K4,2022-08-24 14:03:56,1
1027,K5,2022-08-24 14:04:56,1
1027,K4,2022-08-24 14:05:56,1
1027,K7,2022-08-24 14:06:56,1
1027,K9,2022-08-24 14:07:56,1
1028,K1,2022-08-24 14:08:56,1
1028,K2,2022-08-24 14:09:56,1
1028,K4,2022-08-24 14:10:56,1
1028,K3,2022-08-24 14:11:56,1
1028,K5,2022-08-24 14:12:56,1
1028,K4,2022-08-24 14:13:56,1
1028,K5,2022-08-24 14:14:56,1
1028,K4,2022-08-24 14:15:56,1
1028,K5,2022-08-24 14:16:56,1
1028,K4,2022-08-24 14:17:56,1
1028,K7,2022-08-24 14:18:56,1
1028,K8,2022-08-24 14:19:56,1
1029,K1,2022-08-24 14:20:56,1
1029,K6,2022-08-24 14:21:56,1
1029,K9,2022-08-24 14:22:56,1
1030,K1,2022-08-24 14:23:56,1
1030,K6,2022-08-24 14:24:56,1
1030,K8,2022-08-24 14:25:56,1
1031,K1,2022-08-24 14:26:56,1
1031,K2,2022-08-24 14:27:56,1
1031,K4,2022-08-24 14:28:56,1
1031,K5,2022-08-24 14:29:56,1
1031,K4,2022-08-24 14:30:56,1
1031,K5,2022-08-24 14:31:56,1
1031,K4,2022-08-24 14:32:56,1
1031,K3,2022-08-24 14:33:56,1
1031,K5,2022-08-24 14:34:56,1
1031,K4,2022-08-24 14:35:56,1
1031,K5,2022-08-24 14:36:56,1
1031,K4,2022-08-24 14:37:56,1
1031,K5,2022-08-24 14:38:56,1
1031,K4,2022-08-24 14:39:56,1
1031,K7,2022-08-24 14:40:56,1
1031,K8,2022-08-24 14:41:56,1
1032,K1,2022-08-24 14:42:56,1
1032,K6,2022-08-24 14:43:56,1
1032,K8,2022-08-24 14:44:56,1
1033,K1,2022-08-24 14:45:56,1
1033,K2,2022-08-24 14:46:56,1
1033,K4,2022-08-24 14:47:56,1
1033,K5,2022-08-24 14:48:56,1
1033,K4,2022-08-24 14:49:56,1
1033,K5,2022-08-24 14:50:56,1
1033,K4,2022-08-24 14:51:56,1
1033,K5,2022-08-24 14:52:56,1
1033,K4,2022-08-24 14:53:56,1
